order_id,order_date,customer_id,customer_segment,region,marketing_channel,product_id,product_name,category,tier,units_sold,standard_price,discount_pct,final_price,revenue,cost,profit,profit_margin_pct,returned,customer_rating,month,month_num,discount_band,adjusted_profit,unit_cost,seasonality_multiplier,channel_discount_multiplier,category_cost_multiplier,discount_effect,return_probability
ORD000040,2024-08-25,CUST00012,VIP,South West,Google Ads,SKU007,Bluetooth Speaker Budget,Electronics,Budget,3,11.05,5,10.26,30.78,26.67,4.12,0.13,1,5,August,8,1-5%,-2.06,8.23,0.98,1.05,1.08,0.9475,0.07
ORD000040,2024-08-25,CUST00012,VIP,South West,Google Ads,SKU034,Coffee Grinder Budget,Home & Kitchen,Budget,3,16.87,10,14.8,44.39,40.77,3.62,0.08,1,3,August,8,6-10%,-1.81,13.59,0.98,1.05,1.0,0.895,0.07
ORD000041,2024-04-19,CUST00012,VIP,South West,Email,SKU069,Protein Shaker Premium,Fitness,Premium,3,55.97,15,46.32,138.95,80.8,58.15,0.42,0,5,April,4,11-15%,58.15,28.35,0.96,0.92,0.95,0.862,0.04
ORD000041,2024-04-19,CUST00012,VIP,South West,Email,SKU015,Webcam Premium,Electronics,Premium,2,76.48,5,70.04,140.09,87.87,52.22,0.37,0,5,April,4,1-5%,52.22,40.68,0.96,0.92,1.08,0.954,0.04
ORD000042,2024-08-14,CUST00012,VIP,South West,Facebook Ads,SKU058,Massage Ball Budget,Fitness,Budget,3,9.73,10,8.51,25.52,19.84,5.68,0.22,0,5,August,8,6-10%,5.68,6.96,0.98,1.08,0.95,0.892,0.08
ORD000043,2024-09-18,CUST00012,VIP,South West,Email,SKU067,Protein Shaker Budget,Fitness,Budget,1,16.58,5,16.77,16.77,10.9,5.87,0.35,0,5,September,9,1-5%,5.87,11.47,1.06,0.92,0.95,0.954,0.04
ORD000043,2024-09-18,CUST00012,VIP,South West,Email,SKU037,Food Container Set Budget,Home & Kitchen,Budget,3,11.25,10,10.83,32.48,22.8,9.68,0.3,0,5,September,9,6-10%,9.68,7.6,1.06,0.92,1.0,0.908,0.04
ORD000043,2024-09-18,CUST00012,VIP,South West,Email,SKU096,Facial Roller Premium,Beauty,Premium,1,59.83,0,63.42,63.42,22.22,41.2,0.65,0,5,September,9,No Discount,41.2,24.69,1.06,0.92,0.9,1.0,0.04
ORD000044,2024-09-18,CUST00012,VIP,South West,Affiliate,SKU023,LED Desk Lamp Mid,Electronics,Mid,3,25.43,10,24.21,72.62,50.77,21.85,0.3,0,5,September,9,6-10%,21.85,15.67,1.06,1.02,1.08,0.898,0.07
ORD000044,2024-09-18,CUST00012,VIP,South West,Affiliate,SKU042,Dish Rack Premium,Home & Kitchen,Premium,1,88.18,5,88.7,88.7,48.83,39.87,0.45,0,4,September,9,1-5%,39.87,48.83,1.06,1.02,1.0,0.949,0.07
ORD000045,2024-07-06,CUST00012,VIP,South West,Google Ads,SKU009,Bluetooth Speaker Premium,Electronics,Premium,1,88.48,10,79.19,79.19,40.74,38.45,0.49,0,4,July,7,6-10%,38.45,37.72,1.0,1.05,1.08,0.895,0.07
ORD000045,2024-07-06,CUST00012,VIP,South West,Google Ads,SKU044,Reusable Water Bottle Mid,Home & Kitchen,Mid,3,20.14,5,19.08,57.25,41.82,15.43,0.27,0,5,July,7,1-5%,15.43,13.94,1.0,1.05,1.0,0.9475,0.07
ORD000045,2024-07-06,CUST00012,VIP,South West,Google Ads,SKU014,Webcam Mid,Electronics,Mid,3,20.55,0,20.55,61.65,43.55,18.1,0.29,0,5,July,7,No Discount,18.1,13.44,1.0,1.05,1.08,1.0,0.07
ORD000045,2024-07-06,CUST00012,VIP,South West,Google Ads,SKU027,Air Fryer Liners Premium,Home & Kitchen,Premium,2,51.88,0,51.88,103.76,51.04,52.72,0.51,0,5,July,7,No Discount,52.72,25.52,1.0,1.05,1.0,1.0,0.07
ORD000046,2024-09-05,CUST00012,VIP,South West,Google Ads,SKU068,Protein Shaker Mid,Fitness,Mid,2,36.18,15,32.31,64.62,44.14,20.48,0.32,0,4,September,9,11-15%,20.48,23.23,1.06,1.05,0.95,0.8425,0.07
ORD000047,2024-10-11,CUST00012,VIP,South West,Email,SKU076,LED Mirror Budget,Beauty,Budget,3,15.77,10,16.04,48.11,28.35,19.76,0.41,0,5,October,10,6-10%,19.76,10.5,1.12,0.92,0.9,0.908,0.04
ORD000047,2024-10-11,CUST00012,VIP,South West,Email,SKU080,Makeup Organiser Mid,Beauty,Mid,1,39.85,15,38.47,38.47,18.86,19.61,0.51,0,4,October,10,11-15%,19.61,20.96,1.12,0.92,0.9,0.862,0.04
ORD000048,2024-11-24,CUST00012,VIP,South West,Organic,SKU054,Foam Roller Premium,Fitness,Premium,3,67.46,10,78.75,236.25,111.52,124.73,0.53,0,5,November,11,6-10%,124.73,39.13,1.28,0.88,0.95,0.912,0.05
ORD000048,2024-11-24,CUST00012,VIP,South West,Organic,SKU117,Pet Grooming Glove Premium,Pet Supplies,Premium,2,47.72,10,55.71,111.41,59.58,51.83,0.47,0,5,November,11,6-10%,51.83,30.4,1.28,0.88,0.98,0.912,0.05
ORD000048,2024-11-24,CUST00012,VIP,South West,Organic,SKU011,Laptop Stand Mid,Electronics,Mid,2,23.97,10,27.98,55.96,34.37,21.6,0.39,0,5,November,11,6-10%,21.6,15.91,1.28,0.88,1.08,0.912,0.05
ORD000048,2024-11-24,CUST00012,VIP,South West,Organic,SKU115,Pet Grooming Glove Budget,Pet Supplies,Budget,1,17.29,5,21.16,21.16,13.09,8.06,0.38,0,4,November,11,1-5%,8.06,13.36,1.28,0.88,0.98,0.956,0.05
ORD000049,2024-07-21,CUST00012,VIP,South West,Facebook Ads,SKU054,Foam Roller Premium,Fitness,Premium,2,67.46,0,67.46,134.92,74.35,60.57,0.45,0,4,July,7,No Discount,60.57,39.13,1.0,1.08,0.95,1.0,0.08
ORD000049,2024-07-21,CUST00012,VIP,South West,Facebook Ads,SKU047,Spice Rack Mid,Home & Kitchen,Mid,2,32.3,10,28.81,57.62,35.02,22.6,0.39,1,4,July,7,6-10%,-11.3,17.51,1.0,1.08,1.0,0.892,0.08
ORD000049,2024-07-21,CUST00012,VIP,South West,Facebook Ads,SKU106,Treat Pouch Budget,Pet Supplies,Budget,3,15.13,10,13.5,40.49,32.46,8.03,0.2,0,5,July,7,6-10%,8.03,11.04,1.0,1.08,0.98,0.892,0.08
ORD000050,2024-04-04,CUST00012,VIP,South West,Email,SKU016,Phone Tripod Budget,Electronics,Budget,1,9.2,0,8.83,8.83,7.19,1.64,0.19,0,3,April,4,No Discount,1.64,6.66,0.96,0.92,1.08,1.0,0.04
ORD000051,2024-05-31,CUST00012,VIP,South West,Affiliate,SKU090,Nail Kit Premium,Beauty,Premium,2,82.48,10,74.07,148.13,91.71,56.42,0.38,0,5,May,5,6-10%,56.42,50.95,1.0,1.02,0.9,0.898,0.07
ORD000051,2024-05-31,CUST00012,VIP,South West,Affiliate,SKU105,Pet Blanket Premium,Pet Supplies,Premium,3,63.13,5,59.91,179.73,108.93,70.8,0.39,0,5,May,5,1-5%,70.8,37.05,1.0,1.02,0.98,0.949,0.07
ORD000052,2024-01-20,CUST00012,VIP,South West,Email,SKU102,Cat Brush Premium,Pet Supplies,Premium,1,65.17,10,48.52,48.52,28.75,19.77,0.41,0,5,January,1,6-10%,19.77,29.34,0.82,0.92,0.98,0.908,0.04
ORD000052,2024-01-20,CUST00012,VIP,South West,Email,SKU084,Scalp Massager Premium,Beauty,Premium,3,74.91,10,55.77,167.32,90.32,77.01,0.46,0,5,January,1,6-10%,77.01,33.45,0.82,0.92,0.9,0.908,0.04
ORD000053,2024-09-22,CUST00013,New,Scotland,Google Ads,SKU041,Dish Rack Mid,Home & Kitchen,Mid,1,38.99,10,36.99,36.99,27.95,9.04,0.24,0,4,September,9,6-10%,9.04,27.95,1.06,1.05,1.0,0.895,0.07
ORD000053,2024-09-22,CUST00013,New,Scotland,Google Ads,SKU042,Dish Rack Premium,Home & Kitchen,Premium,3,88.18,5,88.56,265.69,146.49,119.2,0.45,0,5,September,9,1-5%,119.2,48.83,1.06,1.05,1.0,0.9475,0.07
ORD000053,2024-09-22,CUST00013,New,Scotland,Google Ads,SKU050,Yoga Mat Mid,Fitness,Mid,1,29.49,10,27.98,27.98,16.68,11.3,0.4,0,3,September,9,6-10%,11.3,17.56,1.06,1.05,0.95,0.895,0.07
ORD000054,2024-09-24,CUST00014,Repeat,South East,Affiliate,SKU111,Training Pads Premium,Pet Supplies,Premium,1,70.29,5,70.71,70.71,42.14,28.57,0.4,0,4,September,9,1-5%,28.57,43.0,1.06,1.02,0.98,0.949,0.07
ORD000054,2024-09-24,CUST00014,Repeat,South East,Affiliate,SKU078,LED Mirror Premium,Beauty,Premium,2,88.11,0,93.4,186.79,68.65,118.14,0.63,0,3,September,9,No Discount,118.14,38.14,1.06,1.02,0.9,1.0,0.07
ORD000055,2024-05-23,CUST00014,Repeat,South East,Google Ads,SKU095,Facial Roller Mid,Beauty,Mid,3,30.98,5,29.35,88.06,45.09,42.97,0.49,0,4,May,5,1-5%,42.97,16.7,1.0,1.05,0.9,0.9475,0.07
ORD000056,2024-04-05,CUST00014,Repeat,South East,TikTok,SKU040,Dish Rack Budget,Home & Kitchen,Budget,2,9.95,5,9.0,18.01,16.24,1.77,0.1,1,3,April,4,1-5%,-0.88,8.12,0.96,1.15,1.0,0.9425,0.11
ORD000056,2024-04-05,CUST00014,Repeat,South East,TikTok,SKU070,Skipping Rope Budget,Fitness,Budget,3,14.32,5,12.96,38.87,31.18,7.69,0.2,0,4,April,4,1-5%,7.69,10.94,0.96,1.15,0.95,0.9425,0.11
ORD000056,2024-04-05,CUST00014,Repeat,South East,TikTok,SKU064,Gym Gloves Budget,Fitness,Budget,3,16.14,15,12.82,38.46,32.29,6.17,0.16,1,4,April,4,11-15%,-3.09,11.33,0.96,1.15,0.95,0.8275,0.11
ORD000056,2024-04-05,CUST00014,Repeat,South East,TikTok,SKU107,Treat Pouch Mid,Pet Supplies,Mid,3,23.33,0,22.4,67.19,49.13,18.06,0.27,0,4,April,4,No Discount,18.06,16.71,0.96,1.15,0.98,1.0,0.11
ORD000057,2024-09-16,CUST00014,Repeat,South East,Google Ads,SKU024,LED Desk Lamp Premium,Electronics,Premium,1,88.12,0,93.41,93.41,54.7,38.71,0.41,0,4,September,9,No Discount,38.71,50.65,1.06,1.05,1.08,1.0,0.07
ORD000057,2024-09-16,CUST00014,Repeat,South East,Google Ads,SKU085,Hair Towel Budget,Beauty,Budget,3,14.85,10,14.09,42.26,27.27,14.99,0.35,0,4,September,9,6-10%,14.99,10.1,1.06,1.05,0.9,0.895,0.07
ORD000057,2024-09-16,CUST00014,Repeat,South East,Google Ads,SKU067,Protein Shaker Budget,Fitness,Budget,2,16.58,10,15.73,31.46,21.79,9.67,0.31,0,4,September,9,6-10%,9.67,11.47,1.06,1.05,0.95,0.895,0.07
ORD000057,2024-09-16,CUST00014,Repeat,South East,Google Ads,SKU023,LED Desk Lamp Mid,Electronics,Mid,3,25.43,5,25.54,76.62,50.77,25.85,0.34,0,4,September,9,1-5%,25.85,15.67,1.06,1.05,1.08,0.9475,0.07
ORD000058,2024-11-12,CUST00014,Repeat,South East,Facebook Ads,SKU089,Nail Kit Mid,Beauty,Mid,2,37.02,5,44.83,89.65,34.7,54.95,0.61,0,5,November,11,1-5%,54.95,19.28,1.28,1.08,0.9,0.946,0.08
ORD000058,2024-11-12,CUST00014,Repeat,South East,Facebook Ads,SKU041,Dish Rack Mid,Home & Kitchen,Mid,2,38.99,0,49.91,99.81,55.9,43.91,0.44,0,4,November,11,No Discount,43.91,27.95,1.28,1.08,1.0,1.0,0.08
ORD000059,2024-03-26,CUST00014,Repeat,South East,Organic,SKU065,Gym Gloves Mid,Fitness,Mid,2,35.68,0,32.83,65.65,38.63,27.02,0.41,0,4,March,3,No Discount,27.02,20.33,0.92,0.88,0.95,1.0,0.05
ORD000059,2024-03-26,CUST00014,Repeat,South East,Organic,SKU088,Nail Kit Budget,Beauty,Budget,2,17.7,10,14.85,29.7,23.58,6.12,0.21,0,5,March,3,6-10%,6.12,13.1,0.92,0.88,0.9,0.912,0.05
ORD000059,2024-03-26,CUST00014,Repeat,South East,Organic,SKU005,USB Hub Mid,Electronics,Mid,3,35.27,10,29.59,88.78,68.75,20.03,0.23,1,5,March,3,6-10%,-10.01,21.22,0.92,0.88,1.08,0.912,0.05
ORD000060,2024-06-26,CUST00015,Repeat,North West,Google Ads,SKU085,Hair Towel Budget,Beauty,Budget,1,14.85,5,14.49,14.49,9.09,5.4,0.37,0,4,June,6,1-5%,5.4,10.1,1.03,1.05,0.9,0.9475,0.07
ORD000061,2024-10-02,CUST00015,Repeat,North West,Email,SKU021,Portable Power Bank Premium,Electronics,Premium,1,55.9,5,59.73,59.73,32.8,26.93,0.45,0,5,October,10,1-5%,26.93,30.37,1.12,0.92,1.08,0.954,0.04
ORD000061,2024-10-02,CUST00015,Repeat,North West,Email,SKU066,Gym Gloves Premium,Fitness,Premium,2,58.6,10,59.59,119.19,46.46,72.73,0.61,0,4,October,10,6-10%,72.73,24.45,1.12,0.92,0.95,0.908,0.04
ORD000061,2024-10-02,CUST00015,Repeat,North West,Email,SKU065,Gym Gloves Mid,Fitness,Mid,3,35.68,5,38.12,114.37,57.94,56.43,0.49,0,4,October,10,1-5%,56.43,20.33,1.12,0.92,0.95,0.954,0.04
ORD000061,2024-10-02,CUST00015,Repeat,North West,Email,SKU095,Facial Roller Mid,Beauty,Mid,2,30.98,10,31.51,63.01,30.06,32.95,0.52,0,5,October,10,6-10%,32.95,16.7,1.12,0.92,0.9,0.908,0.04
ORD000062,2024-06-30,CUST00015,Repeat,North West,Affiliate,SKU093,Travel Toiletry Bag Premium,Beauty,Premium,1,83.83,5,81.94,81.94,48.5,33.44,0.41,0,5,June,6,1-5%,33.44,53.89,1.03,1.02,0.9,0.949,0.07
ORD000063,2024-05-25,CUST00016,Repeat,Wales,Organic,SKU117,Pet Grooming Glove Premium,Pet Supplies,Premium,2,47.72,0,47.72,95.44,59.58,35.86,0.38,0,5,May,5,No Discount,35.86,30.4,1.0,0.88,0.98,1.0,0.05
ORD000063,2024-05-25,CUST00016,Repeat,Wales,Organic,SKU049,Yoga Mat Budget,Fitness,Budget,2,10.87,5,10.39,20.78,16.8,3.99,0.19,0,5,May,5,1-5%,3.99,8.84,1.0,0.88,0.95,0.956,0.05
ORD000064,2024-11-16,CUST00016,Repeat,Wales,Facebook Ads,SKU086,Hair Towel Mid,Beauty,Mid,3,27.2,0,34.82,104.45,52.22,52.23,0.5,0,4,November,11,No Discount,52.23,19.34,1.28,1.08,0.9,1.0,0.08
ORD000064,2024-11-16,CUST00016,Repeat,Wales,Facebook Ads,SKU041,Dish Rack Mid,Home & Kitchen,Mid,2,38.99,5,47.21,94.42,55.9,38.52,0.41,0,3,November,11,1-5%,38.52,27.95,1.28,1.08,1.0,0.946,0.08
ORD000065,2024-08-24,CUST00016,Repeat,Wales,Organic,SKU108,Treat Pouch Premium,Pet Supplies,Premium,1,45.99,5,43.09,43.09,21.64,21.45,0.5,0,5,August,8,1-5%,21.45,22.08,0.98,0.88,0.98,0.956,0.05
ORD000066,2024-08-31,CUST00016,Repeat,Wales,Google Ads,SKU026,Air Fryer Liners Mid,Home & Kitchen,Mid,1,23.27,10,20.41,20.41,12.17,8.24,0.4,0,4,August,8,6-10%,8.24,12.17,0.98,1.05,1.0,0.895,0.07
ORD000066,2024-08-31,CUST00016,Repeat,Wales,Google Ads,SKU004,USB Hub Budget,Electronics,Budget,3,12.32,5,11.44,34.32,31.78,2.53,0.07,0,4,August,8,1-5%,2.53,9.81,0.98,1.05,1.08,0.9475,0.07
ORD000067,2024-06-14,CUST00016,Repeat,Wales,Organic,SKU078,LED Mirror Premium,Beauty,Premium,1,88.11,5,86.76,86.76,34.33,52.43,0.6,0,5,June,6,1-5%,52.43,38.14,1.03,0.88,0.9,0.956,0.05
ORD000067,2024-06-14,CUST00016,Repeat,Wales,Organic,SKU111,Training Pads Premium,Pet Supplies,Premium,2,70.29,10,66.03,132.06,84.28,47.78,0.36,0,3,June,6,6-10%,47.78,43.0,1.03,0.88,0.98,0.912,0.05
ORD000067,2024-06-14,CUST00016,Repeat,Wales,Organic,SKU089,Nail Kit Mid,Beauty,Mid,1,37.02,10,34.78,34.78,17.35,17.42,0.5,0,5,June,6,6-10%,17.42,19.28,1.03,0.88,0.9,0.912,0.05
ORD000067,2024-06-14,CUST00016,Repeat,Wales,Organic,SKU006,USB Hub Premium,Electronics,Premium,1,43.25,10,40.63,40.63,20.92,19.71,0.49,0,5,June,6,6-10%,19.71,19.37,1.03,0.88,1.08,0.912,0.05
ORD000068,2024-03-19,CUST00017,Repeat,Scotland,Facebook Ads,SKU102,Cat Brush Premium,Pet Supplies,Premium,3,65.17,0,59.96,179.87,86.26,93.61,0.52,0,4,March,3,No Discount,93.61,29.34,0.92,1.08,0.98,1.0,0.08
ORD000068,2024-03-19,CUST00017,Repeat,Scotland,Facebook Ads,SKU017,Phone Tripod Mid,Electronics,Mid,2,27.41,10,22.49,44.99,42.25,2.74,0.06,0,5,March,3,6-10%,2.74,19.56,0.92,1.08,1.08,0.892,0.08
ORD000068,2024-03-19,CUST00017,Repeat,Scotland,Facebook Ads,SKU042,Dish Rack Premium,Home & Kitchen,Premium,1,88.18,5,76.74,76.74,48.83,27.91,0.36,0,5,March,3,1-5%,27.91,48.83,0.92,1.08,1.0,0.946,0.08
ORD000068,2024-03-19,CUST00017,Repeat,Scotland,Facebook Ads,SKU097,Dog Toy Budget,Pet Supplies,Budget,2,9.47,0,8.71,17.42,14.41,3.02,0.17,0,5,March,3,No Discount,3.02,7.35,0.92,1.08,0.98,1.0,0.08
ORD000069,2024-03-09,CUST00017,Repeat,Scotland,Google Ads,SKU023,LED Desk Lamp Mid,Electronics,Mid,1,25.43,5,22.17,22.17,16.92,5.24,0.24,0,4,March,3,1-5%,5.24,15.67,0.92,1.05,1.08,0.9475,0.07
ORD000069,2024-03-09,CUST00017,Repeat,Scotland,Google Ads,SKU084,Scalp Massager Premium,Beauty,Premium,3,74.91,0,68.92,206.75,90.32,116.44,0.56,0,3,March,3,No Discount,116.44,33.45,0.92,1.05,0.9,1.0,0.07
ORD000069,2024-03-09,CUST00017,Repeat,Scotland,Google Ads,SKU066,Gym Gloves Premium,Fitness,Premium,3,58.6,10,48.25,144.75,69.68,75.07,0.52,0,5,March,3,6-10%,75.07,24.45,0.92,1.05,0.95,0.895,0.07
ORD000070,2024-07-05,CUST00017,Repeat,Scotland,Facebook Ads,SKU111,Training Pads Premium,Pet Supplies,Premium,3,70.29,10,62.7,188.1,126.42,61.68,0.33,0,5,July,7,6-10%,61.68,43.0,1.0,1.08,0.98,0.892,0.08
ORD000070,2024-07-05,CUST00017,Repeat,Scotland,Facebook Ads,SKU057,Resistance Bands Premium,Fitness,Premium,1,63.71,10,56.83,56.83,32.18,24.65,0.43,0,5,July,7,6-10%,24.65,33.87,1.0,1.08,0.95,0.892,0.08
ORD000071,2024-10-20,CUST00018,New,North West,TikTok,SKU114,Collapsible Bowl Premium,Pet Supplies,Premium,2,80.85,0,90.55,181.1,76.52,104.59,0.58,0,3,October,10,No Discount,104.59,39.04,1.12,1.15,0.98,1.0,0.11
ORD000071,2024-10-20,CUST00018,New,North West,TikTok,SKU104,Pet Blanket Mid,Pet Supplies,Mid,1,34.46,5,36.38,36.38,21.81,14.56,0.4,0,4,October,10,1-5%,14.56,22.26,1.12,1.15,0.98,0.9425,0.11
ORD000071,2024-10-20,CUST00018,New,North West,TikTok,SKU034,Coffee Grinder Budget,Home & Kitchen,Budget,3,16.87,15,15.64,46.91,40.77,6.14,0.13,0,5,October,10,11-15%,6.14,13.59,1.12,1.15,1.0,0.8275,0.11
ORD000071,2024-10-20,CUST00018,New,North West,TikTok,SKU005,USB Hub Mid,Electronics,Mid,1,35.27,0,39.5,39.5,22.92,16.58,0.42,0,4,October,10,No Discount,16.58,21.22,1.12,1.15,1.08,1.0,0.11
ORD000072,2024-06-29,CUST00019,Repeat,Scotland,Organic,SKU039,Food Container Set Premium,Home & Kitchen,Premium,2,79.74,0,82.13,164.26,84.02,80.24,0.49,0,5,June,6,No Discount,80.24,42.01,1.03,0.88,1.0,1.0,0.05
ORD000072,2024-06-29,CUST00019,Repeat,Scotland,Organic,SKU026,Air Fryer Liners Mid,Home & Kitchen,Mid,1,23.27,5,22.91,22.91,12.17,10.74,0.47,0,5,June,6,1-5%,10.74,12.17,1.03,0.88,1.0,0.956,0.05
ORD000073,2024-10-07,CUST00019,Repeat,Scotland,Organic,SKU044,Reusable Water Bottle Mid,Home & Kitchen,Mid,1,20.14,0,22.56,22.56,13.94,8.62,0.38,0,5,October,10,No Discount,8.62,13.94,1.12,0.88,1.0,1.0,0.05
ORD000073,2024-10-07,CUST00019,Repeat,Scotland,Organic,SKU092,Travel Toiletry Bag Mid,Beauty,Mid,3,32.77,15,31.86,95.57,54.51,41.06,0.43,0,5,October,10,11-15%,41.06,20.19,1.12,0.88,0.9,0.868,0.05
ORD000073,2024-10-07,CUST00019,Repeat,Scotland,Organic,SKU105,Pet Blanket Premium,Pet Supplies,Premium,2,63.13,0,70.71,141.41,72.62,68.79,0.49,0,4,October,10,No Discount,68.79,37.05,1.12,0.88,0.98,1.0,0.05
ORD000073,2024-10-07,CUST00019,Repeat,Scotland,Organic,SKU001,Wireless Charger Budget,Electronics,Budget,3,11.75,15,11.42,34.27,27.35,6.92,0.2,0,4,October,10,11-15%,6.92,8.44,1.12,0.88,1.08,0.868,0.05
ORD000074,2024-04-09,CUST00019,Repeat,Scotland,Facebook Ads,SKU056,Resistance Bands Mid,Fitness,Mid,3,34.67,5,31.49,94.46,70.25,24.21,0.26,0,3,April,4,1-5%,24.21,24.65,0.96,1.08,0.95,0.946,0.08
ORD000075,2024-06-30,CUST00019,Repeat,Scotland,Google Ads,SKU114,Collapsible Bowl Premium,Pet Supplies,Premium,2,80.85,10,74.53,149.06,76.52,72.54,0.49,0,4,June,6,6-10%,72.54,39.04,1.03,1.05,0.98,0.895,0.07
ORD000075,2024-06-30,CUST00019,Repeat,Scotland,Google Ads,SKU016,Phone Tripod Budget,Electronics,Budget,2,9.2,5,8.98,17.96,14.39,3.57,0.2,0,3,June,6,1-5%,3.57,6.66,1.03,1.05,1.08,0.9475,0.07
ORD000075,2024-06-30,CUST00019,Repeat,Scotland,Google Ads,SKU040,Dish Rack Budget,Home & Kitchen,Budget,3,9.95,0,10.25,30.75,24.36,6.39,0.21,0,4,June,6,No Discount,6.39,8.12,1.03,1.05,1.0,1.0,0.07
ORD000076,2024-05-31,CUST00019,Repeat,Scotland,Organic,SKU038,Food Container Set Mid,Home & Kitchen,Mid,2,26.09,5,24.94,49.88,27.42,22.46,0.45,0,3,May,5,1-5%,22.46,13.71,1.0,0.88,1.0,0.956,0.05
ORD000076,2024-05-31,CUST00019,Repeat,Scotland,Organic,SKU041,Dish Rack Mid,Home & Kitchen,Mid,2,38.99,5,37.27,74.55,55.9,18.65,0.25,0,3,May,5,1-5%,18.65,27.95,1.0,0.88,1.0,0.956,0.05
ORD000077,2024-08-21,CUST00019,Repeat,Scotland,TikTok,SKU055,Resistance Bands Budget,Fitness,Budget,3,17.55,5,16.21,48.63,35.8,12.83,0.26,0,4,August,8,1-5%,12.83,12.56,0.98,1.15,0.95,0.9425,0.11
ORD000077,2024-08-21,CUST00019,Repeat,Scotland,TikTok,SKU031,Kitchen Scale Budget,Home & Kitchen,Budget,3,11.41,10,9.9,29.69,22.95,6.74,0.23,0,4,August,8,6-10%,6.74,7.65,0.98,1.15,1.0,0.885,0.11
ORD000077,2024-08-21,CUST00019,Repeat,Scotland,TikTok,SKU080,Makeup Organiser Mid,Beauty,Mid,1,39.85,10,34.56,34.56,18.86,15.7,0.45,0,4,August,8,6-10%,15.7,20.96,0.98,1.15,0.9,0.885,0.11
ORD000078,2024-09-19,CUST00020,Repeat,South East,Facebook Ads,SKU025,Air Fryer Liners Budget,Home & Kitchen,Budget,3,10.85,0,11.5,34.5,23.91,10.59,0.31,0,4,September,9,No Discount,10.59,7.97,1.06,1.08,1.0,1.0,0.08
ORD000078,2024-09-19,CUST00020,Repeat,South East,Facebook Ads,SKU009,Bluetooth Speaker Premium,Electronics,Premium,3,88.48,15,78.6,235.79,122.21,113.57,0.48,0,5,September,9,11-15%,113.57,37.72,1.06,1.08,1.08,0.838,0.08
ORD000078,2024-09-19,CUST00020,Repeat,South East,Facebook Ads,SKU056,Resistance Bands Mid,Fitness,Mid,3,34.67,10,32.78,98.34,70.25,28.09,0.29,0,3,September,9,6-10%,28.09,24.65,1.06,1.08,0.95,0.892,0.08
ORD000078,2024-09-19,CUST00020,Repeat,South East,Facebook Ads,SKU096,Facial Roller Premium,Beauty,Premium,2,59.83,10,56.57,113.14,44.44,68.7,0.61,0,4,September,9,6-10%,68.7,24.69,1.06,1.08,0.9,0.892,0.08
ORD000079,2024-11-12,CUST00020,Repeat,South East,Facebook Ads,SKU006,USB Hub Premium,Electronics,Premium,2,43.25,0,55.36,110.72,41.84,68.88,0.62,0,5,November,11,No Discount,68.88,19.37,1.28,1.08,1.08,1.0,0.08
ORD000079,2024-11-12,CUST00020,Repeat,South East,Facebook Ads,SKU005,USB Hub Mid,Electronics,Mid,1,35.27,10,40.27,40.27,22.92,17.35,0.43,0,5,November,11,6-10%,17.35,21.22,1.28,1.08,1.08,0.892,0.08
ORD000080,2024-02-27,CUST00020,Repeat,South East,Google Ads,SKU008,Bluetooth Speaker Mid,Electronics,Mid,1,38.01,10,29.26,29.26,26.99,2.27,0.08,0,4,February,2,6-10%,2.27,24.99,0.86,1.05,1.08,0.895,0.07
ORD000081,2024-06-13,CUST00020,Repeat,South East,Google Ads,SKU012,Laptop Stand Premium,Electronics,Premium,1,43.73,0,45.04,45.04,28.35,16.69,0.37,0,5,June,6,No Discount,16.69,26.25,1.03,1.05,1.08,1.0,0.07
ORD000081,2024-06-13,CUST00020,Repeat,South East,Google Ads,SKU062,Ankle Weights Mid,Fitness,Mid,1,37.92,10,34.96,34.96,25.21,9.74,0.28,1,4,June,6,6-10%,-4.87,26.54,1.03,1.05,0.95,0.895,0.07
ORD000081,2024-06-13,CUST00020,Repeat,South East,Google Ads,SKU089,Nail Kit Mid,Beauty,Mid,1,37.02,10,34.13,34.13,17.35,16.77,0.49,0,5,June,6,6-10%,16.77,19.28,1.03,1.05,0.9,0.895,0.07
ORD000081,2024-06-13,CUST00020,Repeat,South East,Google Ads,SKU004,USB Hub Budget,Electronics,Budget,3,12.32,0,12.69,38.07,31.78,6.28,0.17,0,4,June,6,No Discount,6.28,9.81,1.03,1.05,1.08,1.0,0.07
ORD000082,2024-05-11,CUST00020,Repeat,South East,Email,SKU006,USB Hub Premium,Electronics,Premium,1,43.25,5,41.26,41.26,20.92,20.34,0.49,0,4,May,5,1-5%,20.34,19.37,1.0,0.92,1.08,0.954,0.04
ORD000082,2024-05-11,CUST00020,Repeat,South East,Email,SKU023,LED Desk Lamp Mid,Electronics,Mid,3,25.43,15,21.92,65.76,50.77,14.99,0.23,0,4,May,5,11-15%,14.99,15.67,1.0,0.92,1.08,0.862,0.04
ORD000083,2024-03-06,CUST00020,Repeat,South East,Organic,SKU057,Resistance Bands Premium,Fitness,Premium,3,63.71,0,58.61,175.84,96.53,79.31,0.45,1,5,March,3,No Discount,-39.66,33.87,0.92,0.88,0.95,1.0,0.05
ORD000084,2024-08-16,CUST00020,Repeat,South East,Facebook Ads,SKU033,Kitchen Scale Premium,Home & Kitchen,Premium,2,56.95,0,55.81,111.62,48.5,63.12,0.57,0,4,August,8,No Discount,63.12,24.25,0.98,1.08,1.0,1.0,0.08
